pop_no	population	stat_area	CU	year	escapement	er_E	er_2	er_3	total_runE	total_run2	total_run3	age_3	age_4	age_5	rec_E	rec_2	rec_3	RS_E	RS_2	RS_3
5	kemano	6	northern_coastal	1980	4000	0.447	0.467	0.461	7233	7509	7426	0.714	0.286	0	7624	7901	7797	1.906116859	1.975242226	1.949229216
5	kemano	6	northern_coastal	1981	4000	0.405	0.439	0.434	6723	7134	7065	0.714	0.286	0	6623	6935	6858	1.655693138	1.733632394	1.71442182
5	kemano	6	northern_coastal	1982	4000	0.351	0.405	0.4	6163	6723	6667	0.714	0.286	0	6789	6984	6897	1.697312136	1.745939985	1.724241711
5	kemano	6	northern_coastal	1983	4000	0.49	0.506	0.499	7843	8092	7979	0.714	0.286	0	7632	7742	7636	1.907950941	1.935568309	1.909108585
5	kemano	6	northern_coastal	1984	4000	0.435	0.461	0.455	7080	7426	7344	0.714	0.286	0	3015	3190	3165	0.753718857	0.797497894	0.791125046
5	kemano	6	northern_coastal	1985	3000	0.453	0.475	0.469	5484	5711	5646	0.714	0.286	0	6436	6818	6764	2.145170555	2.272551056	2.25471244
5	kemano	6	northern_coastal	1986	5000	0.502	0.508	0.501	10040	10156	10013	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1987	1000	0.387	0.422	0.417	1631	1729	1714	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1988	4000	0.381	0.414	0.41	6462	6830	6778	0.714	0.286	0	2760	2919	2832	0.689943668	0.729698939	0.70812297
5	kemano	6	northern_coastal	1989	4000	0.372	0.411	0.406	6369	6787	6730	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1990	NA	0.421	0.464	0.459	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1991	2000	0.376	0.41	0.394	3205	3390	3298	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1992	1000	0.394	0.427	0.403	1650	1745	1674	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1993	NA	0.342	0.372	0.356	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1994	NA	0.402	0.441	0.421	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1995	NA	0.245	0.278	0.27	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1996	NA	0.447	0.472	0.461	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1997	NA	0.437	0.366	0.348	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1998	10000	0.154	0.114	0.117	11820	11282	11327	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	1999	NA	0.156	0.13	0.12	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2000	NA	0.194	0.239	0.212	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2001	NA	0.195	0.201	0.178	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2002	NA	0.136	0.146	0.133	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2003	NA	0.186	0.198	0.18	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2004	NA	0.255	0.428	0.412	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2005	NA	0.212	0.346	0.415	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2006	NA	0.182	0.238	0.237	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2007	NA	0.239	0.325	0.307	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2008	NA	0.259	0.305	0.283	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2009	NA	0.247	0.288	0.265	NA	NA	NA	0.714	0.286	0	14890	16480	15971	NA	NA	NA
5	kemano	6	northern_coastal	2010	NA	0.197	0.291	0.272	NA	NA	NA	0.714	0.286	0	10319	11346	11038	NA	NA	NA
5	kemano	6	northern_coastal	2011	NA	0.254	0.258	0.24	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2012	13050	0.202	0.279	0.257	16353	18100	17552	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2013	8670	0.229	0.303	0.279	11245	12445	12031	0.714	0.286	0	14402	15515	15096	1.661112328	1.789450694	1.741148473
5	kemano	6	northern_coastal	2014	6850	0.145	0.204	0.2	8012	8609	8566	0.714	0.286	0	12443	13789	13377	1.816568535	2.012946096	1.952895113
5	kemano	6	northern_coastal	2015	NA	0.24	0.304	0.287	NA	NA	NA	0.714	0.286	0	2755	3168	3124	NA	NA	NA
5	kemano	6	northern_coastal	2016	10200	0.252	0.297	0.279	13636	14509	14147	0.714	0.286	0	3790	4429	4388	0.371550198	0.434223654	0.430213869
5	kemano	6	northern_coastal	2017	12000	0.264	0.334	0.313	16309	18019	17460	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2018	2100	0.253	0.353	0.345	2812	3248	3206	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2019	2000	0.234	0.326	0.315	2612	2967	2920	0.714	0.286	0	NA	NA	NA	NA	NA	NA
5	kemano	6	northern_coastal	2020	6000	0.108	0.257	0.254	6723	8072	8046	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1980	100	0.447	0.467	0.461	181	188	186	0.714	0.286	0	343	357	353	3.426866064	3.570334988	3.526750577
6	kiltush	6	northern_coastal	1981	75	0.405	0.439	0.434	126	134	132	0.714	0.286	0	584	612	605	7.783168641	8.155654533	8.065511142
6	kiltush	6	northern_coastal	1982	75	0.351	0.405	0.4	116	126	125	0.714	0.286	0	253	262	259	3.3759337	3.492369003	3.450817281
6	kiltush	6	northern_coastal	1983	100	0.49	0.506	0.499	196	202	199	0.714	0.286	0	190	194	192	1.900139241	1.944638302	1.920074663
6	kiltush	6	northern_coastal	1984	400	0.435	0.461	0.455	708	743	734	0.714	0.286	0	209	221	219	0.522371711	0.552983579	0.548475144
6	kiltush	6	northern_coastal	1985	150	0.453	0.475	0.469	274	286	282	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1986	100	0.502	0.508	0.501	201	203	200	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1987	100	0.387	0.422	0.417	163	173	171	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1988	200	0.381	0.414	0.41	323	341	339	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1989	NA	0.372	0.411	0.406	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1990	NA	0.421	0.464	0.459	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1991	NA	0.376	0.41	0.394	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1992	NA	0.394	0.427	0.403	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1993	NA	0.342	0.372	0.356	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	1994	NA	0.402	0.441	0.421	NA	NA	NA	0.714	0.286	0	99	90	89	NA	NA	NA
6	kiltush	6	northern_coastal	1995	160	0.245	0.278	0.27	212	222	219	0.714	0.286	0	111	106	106	0.691399263	0.662038812	0.662689966
6	kiltush	6	northern_coastal	1996	NA	0.447	0.472	0.461	NA	NA	NA	0.714	0.286	0	162	166	162	NA	NA	NA
6	kiltush	6	northern_coastal	1997	50	0.437	0.366	0.348	89	79	77	0.714	0.286	0	568	586	568	11.36046377	11.72254556	11.35207221
6	kiltush	6	northern_coastal	1998	105	0.154	0.114	0.117	124	118	119	0.714	0.286	0	886	894	870	8.438844481	8.510536639	8.283915666
6	kiltush	6	northern_coastal	1999	65	0.156	0.13	0.12	77	75	74	0.714	0.286	0	492	499	490	7.572597378	7.670420379	7.534876816
6	kiltush	6	northern_coastal	2000	300	0.194	0.239	0.212	372	394	380	0.714	0.286	0	980	1161	1131	3.266394812	3.868439354	3.770342299
6	kiltush	6	northern_coastal	2001	850	0.195	0.201	0.178	1056	1064	1034	0.714	0.286	0	2055	2616	2653	2.417232543	3.077850553	3.121363456
6	kiltush	6	northern_coastal	2002	400	0.136	0.146	0.133	463	468	461	0.714	0.286	0	1872	2213	2431	4.680251967	5.531907938	6.0782886
6	kiltush	6	northern_coastal	2003	460	0.186	0.198	0.18	565	574	561	0.714	0.286	0	953	1029	1025	2.071612793	2.237719266	2.227272654
6	kiltush	6	northern_coastal	2004	1500	0.255	0.428	0.412	2013	2622	2551	0.714	0.286	0	545	600	584	0.363477582	0.4001991	0.389014949
6	kiltush	6	northern_coastal	2005	1700	0.212	0.346	0.415	2157	2601	2908	0.714	0.286	0	1044	1109	1074	0.614037836	0.652192843	0.631826653
6	kiltush	6	northern_coastal	2006	950	0.182	0.238	0.237	1161	1246	1245	0.714	0.286	0	1291	1376	1333	1.358492441	1.448741883	1.403647046
6	kiltush	6	northern_coastal	2007	330	0.239	0.325	0.307	434	489	476	0.714	0.286	0	588	639	623	1.780371323	1.93691369	1.88876029
6	kiltush	6	northern_coastal	2008	610	0.259	0.305	0.283	823	877	850	0.714	0.286	0	754	783	763	1.236099531	1.283415453	1.250118514
6	kiltush	6	northern_coastal	2009	1200	0.247	0.288	0.265	1594	1685	1632	0.714	0.286	0	953	1055	1021	0.793991345	0.87875815	0.851185865
6	kiltush	6	northern_coastal	2010	430	0.197	0.291	0.272	535	606	591	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	2011	535	0.254	0.258	0.24	717	721	704	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	2012	675	0.202	0.279	0.257	846	936	908	0.714	0.286	0	709	770	751	1.050168239	1.140712189	1.113256852
6	kiltush	6	northern_coastal	2013	940	0.229	0.303	0.279	1219	1349	1304	0.714	0.286	0	599	647	629	0.637018008	0.688062381	0.669192034
6	kiltush	6	northern_coastal	2014	NA	0.145	0.204	0.2	NA	NA	NA	0.714	0.286	0	710	790	768	NA	NA	NA
6	kiltush	6	northern_coastal	2015	600	0.24	0.304	0.287	789	862	842	0.714	0.286	0	428	492	485	0.713708919	0.820223333	0.808974203
6	kiltush	6	northern_coastal	2016	380	0.252	0.297	0.279	508	541	527	0.714	0.286	0	429	495	489	1.129575285	1.302062117	1.285973292
6	kiltush	6	northern_coastal	2017	607	0.264	0.334	0.313	825	911	883	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	2018	315	0.253	0.353	0.345	422	487	481	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	2019	340	0.234	0.326	0.315	444	504	496	0.714	0.286	0	NA	NA	NA	NA	NA	NA
6	kiltush	6	northern_coastal	2020	350	0.108	0.257	0.254	392	471	469	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1980	100	0.447	0.467	0.461	181	188	186	0.714	0.286	0	292	304	300	2.919949662	3.0386374	3.000910123
7	paril	6	northern_coastal	1981	50	0.405	0.439	0.434	84	89	88	0.714	0.286	0	484	506	501	9.672360137	10.12919814	10.01701294
7	paril	6	northern_coastal	1982	300	0.351	0.405	0.4	462	504	500	0.714	0.286	0	376	388	383	1.253114788	1.293397552	1.277734717
7	paril	6	northern_coastal	1983	100	0.49	0.506	0.499	196	202	199	0.714	0.286	0	473	488	482	4.734724705	4.87973574	4.822118812
7	paril	6	northern_coastal	1984	300	0.435	0.461	0.455	531	557	551	0.714	0.286	0	651	689	683	2.169056736	2.297207585	2.278134365
7	paril	6	northern_coastal	1985	200	0.453	0.475	0.469	366	381	376	0.714	0.286	0	644	682	676	3.217755832	3.408826584	3.38206866
7	paril	6	northern_coastal	1986	200	0.502	0.508	0.501	402	406	401	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1987	400	0.387	0.422	0.417	653	692	686	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1988	400	0.381	0.414	0.41	646	683	678	0.714	0.286	0	190	201	195	0.475522925	0.502921747	0.487515313
7	paril	6	northern_coastal	1989	400	0.372	0.411	0.406	637	679	673	0.714	0.286	0	248	261	253	0.620838857	0.653387908	0.631864808
7	paril	6	northern_coastal	1990	NA	0.421	0.464	0.459	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1991	125	0.376	0.41	0.394	200	212	206	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1992	100	0.394	0.427	0.403	165	175	167	0.714	0.286	0	276	289	285	2.759085802	2.885533793	2.850054735
7	paril	6	northern_coastal	1993	300	0.342	0.372	0.356	456	478	465	0.714	0.286	0	57	59	58	0.190706545	0.196772839	0.192625167
7	paril	6	northern_coastal	1994	NA	0.402	0.441	0.421	NA	NA	NA	0.714	0.286	0	65	61	61	NA	NA	NA
7	paril	6	northern_coastal	1995	270	0.245	0.278	0.27	358	374	370	0.714	0.286	0	133	127	128	0.493742072	0.471657245	0.473167293
7	paril	6	northern_coastal	1996	40	0.447	0.472	0.461	72	76	74	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1997	11	0.437	0.366	0.348	20	17	17	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	1998	150	0.154	0.114	0.117	177	169	170	0.714	0.286	0	2126	2145	2091	14.1732981	14.2990554	13.93692557
7	paril	6	northern_coastal	1999	20	0.156	0.13	0.12	24	23	23	0.714	0.286	0	1462	1480	1456	NA	NA	NA
7	paril	6	northern_coastal	2000	NA	0.194	0.239	0.212	NA	NA	NA	0.714	0.286	0	1081	1307	1274	NA	NA	NA
7	paril	6	northern_coastal	2001	1800	0.195	0.201	0.178	2236	2254	2189	0.714	0.286	0	2292	2940	2943	1.273555432	1.633292357	1.63480545
7	paril	6	northern_coastal	2002	1600	0.136	0.146	0.133	1852	1874	1844	0.714	0.286	0	1429	1690	1857	0.893338079	1.056051265	1.160508382
7	paril	6	northern_coastal	2003	400	0.186	0.198	0.18	491	499	488	0.714	0.286	0	846	920	913	2.115969679	2.300464176	2.282260852
7	paril	6	northern_coastal	2004	1900	0.255	0.428	0.412	2550	3322	3231	0.714	0.286	0	865	955	929	0.455092395	0.502810863	0.488901987
7	paril	6	northern_coastal	2005	1300	0.212	0.346	0.415	1650	1989	2223	0.714	0.286	0	1609	1709	1655	1.238044439	1.314311455	1.27315776
7	paril	6	northern_coastal	2006	720	0.182	0.238	0.237	880	944	943	0.714	0.286	0	2183	2320	2248	3.031384774	3.222913391	3.121623231
7	paril	6	northern_coastal	2007	580	0.239	0.325	0.307	762	860	837	0.714	0.286	0	516	571	557	0.890140505	0.984291134	0.959593782
7	paril	6	northern_coastal	2008	830	0.259	0.305	0.283	1120	1194	1157	0.714	0.286	0	503	530	515	0.605928068	0.638061744	0.620884278
7	paril	6	northern_coastal	2009	2130	0.247	0.288	0.265	2829	2992	2896	0.714	0.286	0	660	730	708	0.309865294	0.342954301	0.332458366
7	paril	6	northern_coastal	2010	460	0.197	0.291	0.272	573	648	632	0.714	0.286	0	302	331	323	0.657285168	0.719227903	0.703026798
7	paril	6	northern_coastal	2011	280	0.254	0.258	0.24	375	378	369	0.714	0.286	0	492	532	525	1.756591114	1.899981233	1.875801847
7	paril	6	northern_coastal	2012	655	0.202	0.279	0.257	821	908	881	0.714	0.286	0	716	776	757	1.09295969	1.184150989	1.155519439
7	paril	6	northern_coastal	2013	200	0.229	0.303	0.279	259	287	278	0.714	0.286	0	602	643	627	3.010840932	3.215494748	3.13325295
7	paril	6	northern_coastal	2014	350	0.145	0.204	0.2	409	440	438	0.714	0.286	0	195	218	213	0.558108913	0.623768806	0.607388844
7	paril	6	northern_coastal	2015	530	0.24	0.304	0.287	697	761	743	0.714	0.286	0	195	224	221	0.368517585	0.423041584	0.4171579
7	paril	6	northern_coastal	2016	570	0.252	0.297	0.279	762	811	791	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	2017	150	0.264	0.334	0.313	204	225	218	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	2018	130	0.253	0.353	0.345	174	201	198	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	2019	190	0.234	0.326	0.315	248	282	277	0.714	0.286	0	NA	NA	NA	NA	NA	NA
7	paril	6	northern_coastal	2020	NA	0.108	0.257	0.254	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1980	200	0.562	0.57	0.461	457	465	371	0.713592233	0.286407767	0	840	854	664	4.199651232	4.268657591	3.318224164
8	wahoo	6	brim_wahoo	1981	700	0.508	0.532	0.434	1423	1497	1236	0.713592233	0.286407767	0	1040	1072	859	1.485092382	1.531301631	1.227261658
8	wahoo	6	brim_wahoo	1982	500	0.44	0.485	0.4	893	971	833	0.713592233	0.286407767	0	1292	1302	1016	2.584556489	2.604489873	2.031318138
8	wahoo	6	brim_wahoo	1983	300	0.615	0.618	0.499	779	785	598	0.713592233	0.286407767	0	1296	1281	980	4.321599942	4.270042634	3.267333791
8	wahoo	6	brim_wahoo	1984	450	0.546	0.561	0.455	991	1026	826	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1985	500	0.569	0.579	0.469	1160	1187	941	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1986	600	0.63	0.623	0.501	1622	1590	1202	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1987	250	0.486	0.511	0.417	486	511	429	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1988	NA	0.478	0.502	0.41	NA	NA	NA	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1989	NA	0.466	0.496	0.406	NA	NA	NA	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1990	NA	0.529	0.561	0.459	NA	NA	NA	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1991	20	0.503	0.528	0.394	40	42	33	0.713592233	0.286407767	0	847	910	661	42.35378491	45.5027042	33.04276584
8	wahoo	6	brim_wahoo	1992	400	0.546	0.573	0.403	881	937	669	0.713592233	0.286407767	0	820	850	657	2.051052407	2.125563824	1.642949036
8	wahoo	6	brim_wahoo	1993	NA	0.461	0.484	0.356	NA	NA	NA	0.713592233	0.286407767	0	2066	2133	1641	NA	NA	NA
8	wahoo	6	brim_wahoo	1994	530	0.549	0.58	0.421	1175	1263	915	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1995	20	0.325	0.353	0.27	30	31	27	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	1996	1200	0.57	0.585	0.461	2791	2892	2226	0.713592233	0.286407767	0	1221	1282	1091	1.017553038	1.068474902	0.909530464
8	wahoo	6	brim_wahoo	1997	120	0.537	0.508	0.348	259	244	184	0.713592233	0.286407767	0	3036	3240	2716	25.29856645	27.00413559	22.63106937
8	wahoo	6	brim_wahoo	1998	NA	0.214	0.186	0.117	NA	NA	NA	0.713592233	0.286407767	0	3336	3423	2983	NA	NA	NA
8	wahoo	6	brim_wahoo	1999	450	0.227	0.21	0.12	582	569	511	0.713592233	0.286407767	0	2613	2669	2439	5.806054664	5.931953693	5.419204453
8	wahoo	6	brim_wahoo	2000	2000	0.289	0.346	0.212	2813	3058	2536	0.713592233	0.286407767	0	2521	2949	2541	1.260273376	1.474338372	1.270617534
8	wahoo	6	brim_wahoo	2001	2600	0.276	0.296	0.178	3591	3695	3162	0.713592233	0.286407767	0	2623	3651	3113	1.009011955	1.404421134	1.197305976
8	wahoo	6	brim_wahoo	2002	2200	0.185	0.199	0.133	2699	2747	2536	0.713592233	0.286407767	0	1662	1933	1859	0.755388983	0.878649884	0.844908362
8	wahoo	6	brim_wahoo	2003	1800	0.249	0.273	0.18	2397	2477	2196	0.713592233	0.286407767	0	672	725	622	0.373168741	0.402858455	0.345570122
8	wahoo	6	brim_wahoo	2004	2000	0.293	0.515	0.412	2829	4124	3401	0.713592233	0.286407767	0	1034	1110	884	0.517018514	0.554913435	0.441819434
8	wahoo	6	brim_wahoo	2005	1400	0.337	0.434	0.415	2112	2475	2395	0.713592233	0.286407767	0	2680	2613	2087	1.913950761	1.866491887	1.490540051
8	wahoo	6	brim_wahoo	2006	400	0.261	0.314	0.237	541	583	524	0.713592233	0.286407767	0	5003	4781	3878	12.50700459	11.95207511	9.693983813
8	wahoo	6	brim_wahoo	2007	600	0.398	0.444	0.307	997	1080	866	0.713592233	0.286407767	0	1231	1293	1123	2.052484426	2.155145984	1.871523939
8	wahoo	6	brim_wahoo	2008	665	0.41	0.439	0.283	1127	1185	927	0.713592233	0.286407767	0	2204	2149	1830	3.314050651	3.230963642	2.751291851
8	wahoo	6	brim_wahoo	2009	3660	0.441	0.407	0.265	6547	6172	4976	0.713592233	0.286407767	0	3493	3708	3096	0.954318731	1.013238651	0.846014521
8	wahoo	6	brim_wahoo	2010	830	0.281	0.369	0.272	1154	1315	1140	0.713592233	0.286407767	0	1523	1595	1323	1.834614544	1.921623792	1.594172127
8	wahoo	6	brim_wahoo	2011	820	0.424	0.338	0.24	1424	1239	1079	0.713592233	0.286407767	0	796	814	721	0.970419558	0.992236486	0.878862849
8	wahoo	6	brim_wahoo	2012	2750	0.337	0.377	0.257	4148	4414	3699	0.713592233	0.286407767	0	1824	1773	1505	0.663226084	0.644808018	0.547126955
8	wahoo	6	brim_wahoo	2013	1150	0.382	0.41	0.279	1861	1950	1596	0.713592233	0.286407767	0	3770	3661	3066	3.277915083	3.183123752	2.665664645
8	wahoo	6	brim_wahoo	2014	515	0.243	0.274	0.2	680	710	644	0.713592233	0.286407767	0	3191	3178	2620	6.196305155	6.171368763	5.087974253
8	wahoo	6	brim_wahoo	2015	650	0.4	0.394	0.287	1083	1073	912	0.713592233	0.286407767	0	1118	1097	988	1.719435265	1.686957729	1.520581411
8	wahoo	6	brim_wahoo	2016	2150	0.414	0.389	0.279	3669	3519	2982	0.713592233	0.286407767	0	1322	1401	1290	0.614938422	0.651494249	0.59978234
8	wahoo	6	brim_wahoo	2017	2250	0.44	0.439	0.313	4020	4014	3274	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	2018	650	0.422	0.407	0.345	1125	1096	992	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	2019	670	0.391	0.389	0.315	1100	1097	978	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
8	wahoo	6	brim_wahoo	2020	1540	0.179	0.286	0.254	1877	2158	2065	0.713592233	0.286407767	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1980	3000	0.447	0.467	0.461	5425	5632	5569	0.714	0.286	0	5211	5394	5322	1.737144725	1.798009697	1.773949065
9	dala	6	northern_coastal	1981	2000	0.405	0.439	0.434	3361	3567	3533	0.714	0.286	0	4620	4830	4776	2.310189863	2.415122956	2.388216754
9	dala	6	northern_coastal	1982	3000	0.351	0.405	0.4	4622	5042	5000	0.714	0.286	0	7519	7760	7666	2.506229577	2.586795103	2.555469435
9	dala	6	northern_coastal	1983	3000	0.49	0.506	0.499	5882	6069	5984	0.714	0.286	0	6666	6788	6698	2.222036915	2.262698023	2.232776388
9	dala	6	northern_coastal	1984	2000	0.435	0.461	0.455	3540	3713	3672	0.714	0.286	0	2791	2957	2932	1.395445406	1.478391374	1.465950872
9	dala	6	northern_coastal	1985	4000	0.453	0.475	0.469	7313	7614	7528	0.714	0.286	0	2065	2190	2173	0.51623531	0.54759983	0.543232966
9	dala	6	northern_coastal	1986	4000	0.502	0.508	0.501	8032	8125	8011	0.714	0.286	0	3757	4026	3989	0.939141199	1.006429793	0.997260976
9	dala	6	northern_coastal	1987	2000	0.387	0.422	0.417	3263	3458	3429	0.714	0.286	0	4386	4725	4664	2.192924646	2.362313543	2.332100184
9	dala	6	northern_coastal	1988	1000	0.381	0.414	0.41	1616	1707	1694	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1989	2000	0.372	0.411	0.406	3185	3394	3365	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1990	3000	0.421	0.464	0.459	5181	5600	5544	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1991	1500	0.376	0.41	0.394	2404	2542	2473	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1992	NA	0.394	0.427	0.403	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1993	NA	0.342	0.372	0.356	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1994	NA	0.402	0.441	0.421	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1995	NA	0.245	0.278	0.27	NA	NA	NA	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	1996	NA	0.447	0.472	0.461	NA	NA	NA	0.714	0.286	0	2089	2137	2082	NA	NA	NA
9	dala	6	northern_coastal	1997	NA	0.437	0.366	0.348	NA	NA	NA	0.714	0.286	0	4237	4430	4282	NA	NA	NA
9	dala	6	northern_coastal	1998	NA	0.154	0.114	0.117	NA	NA	NA	0.714	0.286	0	3765	3798	3702	NA	NA	NA
9	dala	6	northern_coastal	1999	1000	0.156	0.13	0.12	1185	1149	1137	0.714	0.286	0	3157	3197	3142	3.157012926	3.19708364	3.141844711
9	dala	6	northern_coastal	2000	3500	0.194	0.239	0.212	4342	4599	4439	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	2001	3200	0.195	0.201	0.178	3975	4007	3892	0.714	0.286	0	NA	NA	NA	NA	NA	NA
9	dala	6	northern_coastal	2002	2800	0.136	0.146	0.133	3241	3279	3228	0.714	0.286	0	5576	6643	7351	1.991385862	2.372466516	2.625236832
9	dala	6	northern_coastal	2003	2400	0.186	0.198	0.18	2948	2994	2928	0.714	0.286	0	2048	2228	2209	0.853146384	0.928368217	0.920604766
9	dala	6	northern_coastal	2004	NA	0.255	0.428	0.412	NA	NA	NA	0.714	0.286	0	1754	1957	1905	NA	NA	NA
