"region","species_name","cuid","cu_name_pse","year","spawners","recruits","kf_alpha","lnrs","ricker_resid","r_s"
"Nass","River sockeye","427","Upper Nass River (river-type)","2007","162","-989898","-989898","-989898","-989898","-989898"
"Nass","River sockeye","427","Upper Nass River (river-type)","2008","75","-989898","-989898","-989898","-989898","-989898"
"Nass","River sockeye","427","Upper Nass River (river-type)","2009","111","-989898","-989898","-989898","-989898","-989898"
"Nass","River sockeye","427","Upper Nass River (river-type)","2010","80","-989898","-989898","-989898","-989898","-989898"
"Nass","River sockeye","427","Upper Nass River (river-type)","2012","6","-989898","-989898","-989898","-989898","-989898"
"Nass","River sockeye","427","Upper Nass River (river-type)","2014","209","-989898","-989898","-989898","-989898","-989898"
"Nass","River sockeye","427","Upper Nass River (river-type)","2015","550","0","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1950","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1951","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1952","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1953","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1954","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1955","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1956","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1957","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1958","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1959","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1960","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1961","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1962","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1963","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1964","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1965","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1966","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1967","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1968","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1969","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1970","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1971","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1972","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1973","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1974","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1975","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1976","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1977","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1978","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1979","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1980","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1981","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1982","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1983","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1984","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1985","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1986","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1987","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1988","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1989","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1990","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1991","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1992","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1993","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1994","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1995","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1996","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1997","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1998","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","1999","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2000","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2001","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2002","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2003","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2004","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2005","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2006","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2007","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2008","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2009","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2010","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2011","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2012","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2013","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2014","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2015","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2016","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","480","Nass Summer","2017","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1950","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1951","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1952","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1953","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1954","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1955","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1956","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1957","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1958","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1959","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1960","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1961","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1962","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1963","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1964","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1965","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1966","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1967","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1968","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1969","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1970","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1971","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1972","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1973","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1974","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1975","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1976","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1977","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1978","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1979","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1980","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1981","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1982","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1983","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1984","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1985","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1986","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1987","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1988","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1989","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1990","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1991","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1992","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1993","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1994","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1995","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1996","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1997","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1998","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","1999","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2000","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2001","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2002","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2003","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2004","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2005","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2006","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2007","-989898","-989898","-989898","-989898","-989898","-989898"
"Nass","Steelhead","481","Nass Winter","2008","-989898","-989898","-989898","-989898","-989898","-989898"
