region,species_name,cuid,cu_name_pse,year,spawners,recruits
Skeena,Lake sockeye,176,Kitsumkalum,1992,18712,34849
Skeena,Lake sockeye,176,Kitsumkalum,1993,16373,-989898
Skeena,Lake sockeye,176,Kitsumkalum,1994,25729,-989898
Skeena,Lake sockeye,176,Kitsumkalum,1995,22805,-989898
Skeena,Lake sockeye,176,Kitsumkalum,1996,8888,28901
Skeena,Lake sockeye,176,Kitsumkalum,1997,17074,27339
Skeena,Lake sockeye,176,Kitsumkalum,1998,18244,44147
Skeena,Lake sockeye,176,Kitsumkalum,1999,-989898,40307
Skeena,Lake sockeye,176,Kitsumkalum,2000,20696,22189
Skeena,Lake sockeye,176,Kitsumkalum,2001,12356,19989
Skeena,Lake sockeye,176,Kitsumkalum,2002,16499,25805
Skeena,Lake sockeye,176,Kitsumkalum,2003,42295,30846
Skeena,Lake sockeye,176,Kitsumkalum,2004,20815,33947
Skeena,Lake sockeye,176,Kitsumkalum,2005,13321,43377
Skeena,Lake sockeye,176,Kitsumkalum,2006,14187,44643
Skeena,Lake sockeye,176,Kitsumkalum,2007,18561,-989898
Skeena,Lake sockeye,176,Kitsumkalum,2008,22872,-989898
Skeena,Lake sockeye,176,Kitsumkalum,2009,29089,-989898
Skeena,Lake sockeye,176,Kitsumkalum,2010,45445,33739
Skeena,Lake sockeye,176,Kitsumkalum,2011,27800,31750
Skeena,Lake sockeye,176,Kitsumkalum,2012,45063,-989898
Skeena,Lake sockeye,176,Kitsumkalum,2014,29375,-989898
Skeena,Lake sockeye,176,Kitsumkalum,2015,25359,-989898
Skeena,Lake sockeye,177,Lakelse,1956,-989898,16025
Skeena,Lake sockeye,177,Lakelse,1957,-989898,19603
Skeena,Lake sockeye,177,Lakelse,1958,-989898,24121
Skeena,Lake sockeye,177,Lakelse,1959,-989898,48186
Skeena,Lake sockeye,177,Lakelse,1960,11352,82151
Skeena,Lake sockeye,177,Lakelse,1961,14884,70594
Skeena,Lake sockeye,177,Lakelse,1962,17339,42721
Skeena,Lake sockeye,177,Lakelse,1963,19929,32911
Skeena,Lake sockeye,177,Lakelse,1964,52440,22582
Skeena,Lake sockeye,177,Lakelse,1965,87795,14718
Skeena,Lake sockeye,177,Lakelse,1966,39887,10244
Skeena,Lake sockeye,177,Lakelse,1967,29451,7329
Skeena,Lake sockeye,177,Lakelse,1968,24942,5905
Skeena,Lake sockeye,177,Lakelse,1969,14221,5932
Skeena,Lake sockeye,177,Lakelse,1970,11377,6665
Skeena,Lake sockeye,177,Lakelse,1971,6564,7280
Skeena,Lake sockeye,177,Lakelse,1972,5798,7442
Skeena,Lake sockeye,177,Lakelse,1973,3938,11095
Skeena,Lake sockeye,177,Lakelse,1974,5251,16056
Skeena,Lake sockeye,177,Lakelse,1975,5688,26303
Skeena,Lake sockeye,177,Lakelse,1976,6564,27238
Skeena,Lake sockeye,177,Lakelse,1977,5087,28256
Skeena,Lake sockeye,177,Lakelse,1978,11814,26373
Skeena,Lake sockeye,177,Lakelse,1979,12471,17303
Skeena,Lake sockeye,177,Lakelse,1980,29449,29215
Skeena,Lake sockeye,177,Lakelse,1981,15971,24936
Skeena,Lake sockeye,177,Lakelse,1982,30120,8840
Skeena,Lake sockeye,177,Lakelse,1983,19253,10925
Skeena,Lake sockeye,177,Lakelse,1984,9517,11488
Skeena,Lake sockeye,177,Lakelse,1985,36319,6982
Skeena,Lake sockeye,177,Lakelse,1986,8970,11383
Skeena,Lake sockeye,177,Lakelse,1987,5306,16752
Skeena,Lake sockeye,177,Lakelse,1988,10447,17618
Skeena,Lake sockeye,177,Lakelse,1989,7679,12821
Skeena,Lake sockeye,177,Lakelse,1990,2691,23700
Skeena,Lake sockeye,177,Lakelse,1991,13455,33953
Skeena,Lake sockeye,177,Lakelse,1992,10392,18096
Skeena,Lake sockeye,177,Lakelse,1993,13674,-989898
Skeena,Lake sockeye,177,Lakelse,1994,3118,-989898
Skeena,Lake sockeye,177,Lakelse,1995,27458,-989898
Skeena,Lake sockeye,177,Lakelse,1996,23684,-989898
Skeena,Lake sockeye,177,Lakelse,1997,3446,-989898
Skeena,Lake sockeye,177,Lakelse,1998,5378,-989898
Skeena,Lake sockeye,177,Lakelse,2000,-989898,6714
Skeena,Lake sockeye,177,Lakelse,2001,10336,5643
Skeena,Lake sockeye,177,Lakelse,2002,-989898,5982
Skeena,Lake sockeye,177,Lakelse,2003,-989898,6566
Skeena,Lake sockeye,177,Lakelse,2004,5910,7752
Skeena,Lake sockeye,177,Lakelse,2005,6268,14803
Skeena,Lake sockeye,177,Lakelse,2006,3548,28959
Skeena,Lake sockeye,177,Lakelse,2007,6585,33278
Skeena,Lake sockeye,177,Lakelse,2008,5481,29057
Skeena,Lake sockeye,177,Lakelse,2009,7531,25918
Skeena,Lake sockeye,177,Lakelse,2010,16035,14746
Skeena,Lake sockeye,177,Lakelse,2011,34785,11884
Skeena,Lake sockeye,177,Lakelse,2012,27604,-989898
Skeena,Lake sockeye,177,Lakelse,2013,27295,-989898
Skeena,Lake sockeye,177,Lakelse,2014,24370,-989898
Skeena,Lake sockeye,177,Lakelse,2015,4685,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1956,-989898,1834
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1957,-989898,1566
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1958,-989898,1582
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1959,-989898,1870
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1960,1500,4985
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1961,1500,8594
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1962,1000,5130
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1963,1600,3913
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1964,1000,4202
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1965,6000,3214
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1966,8000,3386
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1967,400,2524
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1968,5000,3733
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1969,1944,4778
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1970,3000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1971,2600,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1972,1200,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1973,4000,6279
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1974,3600,5824
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1975,200,1691
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1976,-989898,2348
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1977,1200,3536
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1978,8000,6807
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1979,2200,5213
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1980,280,1972
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1981,3000,5150
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1982,2000,7082
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1983,10000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1984,1000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1985,1200,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1986,6000,3630
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1987,6000,11399
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1988,4000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1990,3000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1991,1200,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1992,10000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1993,15000,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1998,-989898,9967
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,1999,-989898,8960
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2000,-989898,7792
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2001,-989898,7839
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2002,7072,5709
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2003,9106,2215
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2004,6332,2275
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2005,6888,3515
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2006,6116,4204
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2007,3800,4515
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2008,280,3862
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2009,3400,4146
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2010,2980,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2011,4418,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2012,3940,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2013,3320,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2014,3628,-989898
Skeena,Lake sockeye,178,Mcdonell/Dennis/Aldrich,2015,9818,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1960,42485,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1961,133007,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1962,21587,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1963,77002,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1964,68409,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1965,29888,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1966,31977,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1967,95242,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1968,62457,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1969,89905,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1970,82164,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1971,34049,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1972,52692,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1973,140253,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1974,109851,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1975,60353,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1976,13336,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1977,54679,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1978,32032,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1979,42455,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1980,31679,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1981,46466,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1982,93630,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1983,26965,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1984,26503,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1985,75649,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1986,26865,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1987,38206,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1988,42435,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1989,18412,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1990,21328,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1991,58719,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1992,52358,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1993,16646,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1994,25124,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1995,79679,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1996,60909,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1997,92245,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1998,43130,-989898
Skeena,Lake sockeye,180,Babine/Onerka,1999,63692,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2000,84558,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2001,232802,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2002,29324,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2003,55028,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2004,39546,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2005,25141,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2006,40874,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2007,52862,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2008,28667,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2009,20503,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2010,20455,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2011,64622,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2012,60983,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2013,8760,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2014,20322,-989898
Skeena,Lake sockeye,180,Babine/Onerka,2015,52239,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1956,-989898,1267
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1960,800,1089
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1961,400,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1962,400,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1964,400,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1965,800,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1966,400,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1968,400,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1977,50,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1978,150,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1980,200,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1985,4400,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1990,1000,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1996,-989898,542
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1997,-989898,1284
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1998,-989898,3161
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),1999,-989898,3741
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2000,231,2246
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2001,221,3969
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2002,978,4713
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2003,3377,1428
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2004,1317,4554
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2005,937,13367
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2006,5139,16759
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2007,245,5282
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2008,1200,6135
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2009,3047,9720
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2010,20804,14296
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2011,2366,4067
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2012,5476,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2013,828,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2014,13699,-989898
Skeena,Lake sockeye,183,Gitanyow (Kitwanga/Kitwancool),2015,4636,-989898
Skeena,Lake sockeye,185,Morice/Atna,1956,-989898,11090
Skeena,Lake sockeye,185,Morice/Atna,1957,-989898,5970
Skeena,Lake sockeye,185,Morice/Atna,1958,-989898,6870
Skeena,Lake sockeye,185,Morice/Atna,1959,-989898,17327
Skeena,Lake sockeye,185,Morice/Atna,1960,4197,22245
Skeena,Lake sockeye,185,Morice/Atna,1961,5996,18954
Skeena,Lake sockeye,185,Morice/Atna,1962,3598,13254
Skeena,Lake sockeye,185,Morice/Atna,1963,1199,9577
Skeena,Lake sockeye,185,Morice/Atna,1964,5996,14939
Skeena,Lake sockeye,185,Morice/Atna,1965,11993,21740
Skeena,Lake sockeye,185,Morice/Atna,1966,7196,15629
Skeena,Lake sockeye,185,Morice/Atna,1967,4078,9383
Skeena,Lake sockeye,185,Morice/Atna,1968,3598,8459
Skeena,Lake sockeye,185,Morice/Atna,1969,3958,6385
Skeena,Lake sockeye,185,Morice/Atna,1970,11273,1015
Skeena,Lake sockeye,185,Morice/Atna,1971,7915,1887
Skeena,Lake sockeye,185,Morice/Atna,1972,4317,3490
Skeena,Lake sockeye,185,Morice/Atna,1973,2399,3661
Skeena,Lake sockeye,185,Morice/Atna,1974,2878,3493
Skeena,Lake sockeye,185,Morice/Atna,1975,540,4061
Skeena,Lake sockeye,185,Morice/Atna,1976,240,11649
Skeena,Lake sockeye,185,Morice/Atna,1977,1439,20252
Skeena,Lake sockeye,185,Morice/Atna,1978,1199,20736
Skeena,Lake sockeye,185,Morice/Atna,1979,1679,16273
Skeena,Lake sockeye,185,Morice/Atna,1980,959,13629
Skeena,Lake sockeye,185,Morice/Atna,1981,2399,16831
Skeena,Lake sockeye,185,Morice/Atna,1982,7196,13372
Skeena,Lake sockeye,185,Morice/Atna,1983,9594,15061
Skeena,Lake sockeye,185,Morice/Atna,1984,7196,22692
Skeena,Lake sockeye,185,Morice/Atna,1985,4797,54883
Skeena,Lake sockeye,185,Morice/Atna,1986,7196,99508
Skeena,Lake sockeye,185,Morice/Atna,1987,9594,82137
Skeena,Lake sockeye,185,Morice/Atna,1988,2399,-989898
Skeena,Lake sockeye,185,Morice/Atna,1989,13432,-989898
Skeena,Lake sockeye,185,Morice/Atna,1990,7196,-989898
Skeena,Lake sockeye,185,Morice/Atna,1991,47971,116481
Skeena,Lake sockeye,185,Morice/Atna,1992,32380,68179
Skeena,Lake sockeye,185,Morice/Atna,1993,26384,19641
Skeena,Lake sockeye,185,Morice/Atna,1994,-989898,16754
Skeena,Lake sockeye,185,Morice/Atna,1995,41974,8381
Skeena,Lake sockeye,185,Morice/Atna,1996,49170,-989898
Skeena,Lake sockeye,185,Morice/Atna,1997,28782,-989898
Skeena,Lake sockeye,185,Morice/Atna,1998,7196,-989898
Skeena,Lake sockeye,185,Morice/Atna,1999,17989,-989898
Skeena,Lake sockeye,185,Morice/Atna,2000,3598,-989898
Skeena,Lake sockeye,185,Morice/Atna,2001,4797,-989898
Skeena,Lake sockeye,185,Morice/Atna,2002,-989898,19557
Skeena,Lake sockeye,185,Morice/Atna,2003,11993,17101
Skeena,Lake sockeye,185,Morice/Atna,2004,9294,12652
Skeena,Lake sockeye,185,Morice/Atna,2005,-989898,6661
Skeena,Lake sockeye,185,Morice/Atna,2006,9896,8575
Skeena,Lake sockeye,185,Morice/Atna,2007,16070,9968
Skeena,Lake sockeye,185,Morice/Atna,2008,10793,14419
Skeena,Lake sockeye,185,Morice/Atna,2009,13738,25001
Skeena,Lake sockeye,185,Morice/Atna,2010,4419,26816
Skeena,Lake sockeye,185,Morice/Atna,2011,5525,20488
Skeena,Lake sockeye,185,Morice/Atna,2012,8035,-989898
Skeena,Lake sockeye,185,Morice/Atna,2013,7760,-989898
Skeena,Lake sockeye,185,Morice/Atna,2014,17269,-989898
Skeena,Lake sockeye,185,Morice/Atna,2015,24880,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1960,112920,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1961,467457,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1962,354597,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1963,193636,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1964,396889,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1965,313242,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1966,243131,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1967,296655,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1968,267415,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1969,345342,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1970,327830,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1971,436876,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1972,309504,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1973,236140,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1974,291444,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1975,118485,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1976,163137,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1977,199711,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1978,57402,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1979,357449,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1980,197031,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1981,113332,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1982,159595,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1983,103027,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1984,204447,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1985,623637,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1986,167437,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1987,237400,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1988,241974,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1989,132563,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1990,198864,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1991,432582,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1992,582914,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1993,595377,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1994,132299,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1995,69506,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1996,143305,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1997,129975,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1998,97880,-989898
Skeena,Lake sockeye,186,Nilkitkwa,1999,155040,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2000,185020,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2001,617401,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2002,130726,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2003,99284,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2004,249231,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2005,163178,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2006,137660,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2007,100762,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2008,93158,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2009,93791,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2010,74126,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2011,152998,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2012,112218,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2013,39602,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2014,133799,-989898
Skeena,Lake sockeye,186,Nilkitkwa,2015,140168,-989898
Skeena,Lake sockeye,187,Stephens,1956,-989898,5042
Skeena,Lake sockeye,187,Stephens,1957,-989898,1778
Skeena,Lake sockeye,187,Stephens,1958,-989898,5697
Skeena,Lake sockeye,187,Stephens,1959,-989898,7166
Skeena,Lake sockeye,187,Stephens,1960,5578,3958
Skeena,Lake sockeye,187,Stephens,1961,1673,4735
Skeena,Lake sockeye,187,Stephens,1962,2,7884
Skeena,Lake sockeye,187,Stephens,1963,7809,11550
Skeena,Lake sockeye,187,Stephens,1964,3347,12784
Skeena,Lake sockeye,187,Stephens,1965,1673,12217
Skeena,Lake sockeye,187,Stephens,1966,3347,12548
Skeena,Lake sockeye,187,Stephens,1967,4462,12967
Skeena,Lake sockeye,187,Stephens,1968,7809,13675
Skeena,Lake sockeye,187,Stephens,1969,7809,14405
Skeena,Lake sockeye,187,Stephens,1970,7809,12211
Skeena,Lake sockeye,187,Stephens,1971,7809,6302
Skeena,Lake sockeye,187,Stephens,1972,7809,7673
Skeena,Lake sockeye,187,Stephens,1973,7809,6639
Skeena,Lake sockeye,187,Stephens,1974,7809,7907
Skeena,Lake sockeye,187,Stephens,1975,7809,12035
Skeena,Lake sockeye,187,Stephens,1976,892,12014
Skeena,Lake sockeye,187,Stephens,1977,7809,-989898
Skeena,Lake sockeye,187,Stephens,1978,446,-989898
Skeena,Lake sockeye,187,Stephens,1979,7809,-989898
Skeena,Lake sockeye,187,Stephens,1980,6693,17016
Skeena,Lake sockeye,187,Stephens,1981,6693,16488
Skeena,Lake sockeye,187,Stephens,1982,11155,12292
Skeena,Lake sockeye,187,Stephens,1983,-989898,12828
Skeena,Lake sockeye,187,Stephens,1984,7809,13389
Skeena,Lake sockeye,187,Stephens,1985,12271,13476
Skeena,Lake sockeye,187,Stephens,1986,7809,15380
Skeena,Lake sockeye,187,Stephens,1987,8924,21767
Skeena,Lake sockeye,187,Stephens,1988,6693,-989898
Skeena,Lake sockeye,187,Stephens,1989,7809,-989898
Skeena,Lake sockeye,187,Stephens,1990,7809,-989898
Skeena,Lake sockeye,187,Stephens,1991,8924,11582
Skeena,Lake sockeye,187,Stephens,1992,13386,-989898
Skeena,Lake sockeye,187,Stephens,1993,11155,-989898
Skeena,Lake sockeye,187,Stephens,1995,5578,-989898
Skeena,Lake sockeye,187,Stephens,1996,5131,-989898
Skeena,Lake sockeye,187,Stephens,1997,2677,19361
Skeena,Lake sockeye,187,Stephens,1998,-989898,19752
Skeena,Lake sockeye,187,Stephens,1999,13386,19294
Skeena,Lake sockeye,187,Stephens,2000,-989898,14071
Skeena,Lake sockeye,187,Stephens,2001,17744,22215
