"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r6","r7","r8","stock.id","logRS"
"8939","Salmon River Lower Mainstem-Chinook","Chinook",1957,4888,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.39286075339686
"8940","Salmon River Lower Mainstem-Chinook","Chinook",1958,887,2474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.02574657064285
"8941","Salmon River Lower Mainstem-Chinook","Chinook",1959,679,2052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.10594907873196
"8942","Salmon River Lower Mainstem-Chinook","Chinook",1960,1565,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.148750456186985
"8943","Salmon River Lower Mainstem-Chinook","Chinook",1961,687,1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.847921496204111
"8944","Salmon River Lower Mainstem-Chinook","Chinook",1962,901,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.492908011165582
"8945","Salmon River Lower Mainstem-Chinook","Chinook",1963,376,1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.32882300720541
"8946","Salmon River Lower Mainstem-Chinook","Chinook",1964,800,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.341815081031708
"8947","Salmon River Lower Mainstem-Chinook","Chinook",1965,387,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.606840277005579
"8948","Salmon River Lower Mainstem-Chinook","Chinook",1966,752,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.23417491840421
"8949","Salmon River Lower Mainstem-Chinook","Chinook",1967,704,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.131576357788719
"8950","Salmon River Lower Mainstem-Chinook","Chinook",1968,430,1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.968839052340398
"8951","Salmon River Lower Mainstem-Chinook","Chinook",1969,231,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.56879627682857
"8952","Salmon River Lower Mainstem-Chinook","Chinook",1970,289,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.779293131273146
"8953","Salmon River Lower Mainstem-Chinook","Chinook",1971,424,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.669836101691498
"8954","Salmon River Lower Mainstem-Chinook","Chinook",1972,795,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-1.81852971029266
"8955","Salmon River Lower Mainstem-Chinook","Chinook",1980,21,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.99243016469021
"8956","Salmon River Lower Mainstem-Chinook","Chinook",1981,144,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.206336432997829
"8957","Salmon River Lower Mainstem-Chinook","Chinook",1982,75,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.30291275218084
"8958","Salmon River Lower Mainstem-Chinook","Chinook",1983,214,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.471754432144088
"8959","Salmon River Lower Mainstem-Chinook","Chinook",1984,98,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.07799300146537
"8960","Salmon River Lower Mainstem-Chinook","Chinook",1985,158,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.163151640686235
"8961","Salmon River Lower Mainstem-Chinook","Chinook",1986,200,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.371063681390832
"8962","Salmon River Lower Mainstem-Chinook","Chinook",1987,386,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-1.25535700367241
"8963","Salmon River Lower Mainstem-Chinook","Chinook",1988,289,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-1.17779031838029
"8964","Salmon River Lower Mainstem-Chinook","Chinook",1989,148,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.822825003868478
"8965","Salmon River Lower Mainstem-Chinook","Chinook",1990,98,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-1.15098027418543
"8966","Salmon River Lower Mainstem-Chinook","Chinook",1991,131,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-1.61710078517967
"8967","Salmon River Lower Mainstem-Chinook","Chinook",1992,50,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.148420005118273
"8968","Salmon River Lower Mainstem-Chinook","Chinook",1993,92,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.191055236762709
"8969","Salmon River Lower Mainstem-Chinook","Chinook",1994,17,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.32566973930346
"8970","Salmon River Lower Mainstem-Chinook","Chinook",1995,11,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,2.11296423371848
"8971","Salmon River Lower Mainstem-Chinook","Chinook",1996,44,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.82098055206983
"8972","Salmon River Lower Mainstem-Chinook","Chinook",1997,92,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.73396146470433
"8973","Salmon River Lower Mainstem-Chinook","Chinook",1998,59,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.88088724912406
"8974","Salmon River Lower Mainstem-Chinook","Chinook",1999,44,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,1.42529651892316
"8975","Salmon River Lower Mainstem-Chinook","Chinook",2000,154,229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.396769401140611
"8976","Salmon River Lower Mainstem-Chinook","Chinook",2001,231,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.614103973219492
"8977","Salmon River Lower Mainstem-Chinook","Chinook",2002,449,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-1.303001843009
"8978","Salmon River Lower Mainstem-Chinook","Chinook",2003,223,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.929834956981912
"8979","Salmon River Lower Mainstem-Chinook","Chinook",2004,221,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,-0.887303195000903
"8980","Salmon River Lower Mainstem-Chinook","Chinook",2005,102,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.119959315078979
"8981","Salmon River Lower Mainstem-Chinook","Chinook",2006,100,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.703097511413113
"8982","Salmon River Lower Mainstem-Chinook","Chinook",2007,94,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.924765358865127
"8983","Salmon River Lower Mainstem-Chinook","Chinook",2008,110,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0.28312625591592
"8984","Salmon River Upper Mainstem-Chinook","Chinook",1957,2497,3084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.211137444403447
"8985","Salmon River Upper Mainstem-Chinook","Chinook",1958,1201,3624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.10442384508289
"8986","Salmon River Upper Mainstem-Chinook","Chinook",1959,1022,5302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.64632261608532
"8987","Salmon River Upper Mainstem-Chinook","Chinook",1960,1280,3418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.982195506761873
"8988","Salmon River Upper Mainstem-Chinook","Chinook",1961,1659,4404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.976298207652126
"8989","Salmon River Upper Mainstem-Chinook","Chinook",1962,627,4726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,2.01988791711393
"8990","Salmon River Upper Mainstem-Chinook","Chinook",1963,1680,4276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.934224199747631
"8991","Salmon River Upper Mainstem-Chinook","Chinook",1964,1764,4153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.856247007064017
"8992","Salmon River Upper Mainstem-Chinook","Chinook",1965,1352,2044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.413323694720686
"8993","Salmon River Upper Mainstem-Chinook","Chinook",1966,1811,2463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.307500940237125
"8994","Salmon River Upper Mainstem-Chinook","Chinook",1967,2318,3444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.395928841647924
"8995","Salmon River Upper Mainstem-Chinook","Chinook",1968,1728,4320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.916290731874155
"8996","Salmon River Upper Mainstem-Chinook","Chinook",1969,793,2985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.32553180419185
"8997","Salmon River Upper Mainstem-Chinook","Chinook",1970,1152,2650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.833060077724431
"8998","Salmon River Upper Mainstem-Chinook","Chinook",1971,1508,901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.515034290959564
"8999","Salmon River Upper Mainstem-Chinook","Chinook",1972,2226,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.807230867790317
"9000","Salmon River Upper Mainstem-Chinook","Chinook",1973,1348,6334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.54730993562633
"9001","Salmon River Upper Mainstem-Chinook","Chinook",1974,882,1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.6614716271088
"9002","Salmon River Upper Mainstem-Chinook","Chinook",1975,1477,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-1.56766849955781
"9003","Salmon River Upper Mainstem-Chinook","Chinook",1976,890,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.62161073023473
"9004","Salmon River Upper Mainstem-Chinook","Chinook",1977,1768,1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.272711732992916
"9005","Salmon River Upper Mainstem-Chinook","Chinook",1978,4612,419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-2.39854596146681
"9006","Salmon River Upper Mainstem-Chinook","Chinook",1979,525,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.138714871697419
"9007","Salmon River Upper Mainstem-Chinook","Chinook",1980,132,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,2.01085443201626
"9008","Salmon River Upper Mainstem-Chinook","Chinook",1981,1156,1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.0323432447202246
"9009","Salmon River Upper Mainstem-Chinook","Chinook",1982,125,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,2.26176309847379
"9010","Salmon River Upper Mainstem-Chinook","Chinook",1983,198,1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.97225556739532
"9011","Salmon River Upper Mainstem-Chinook","Chinook",1984,246,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.58973284135477
"9012","Salmon River Upper Mainstem-Chinook","Chinook",1985,643,1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.637177338288493
"9013","Salmon River Upper Mainstem-Chinook","Chinook",1986,868,879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.0125931830248269
"9014","Salmon River Upper Mainstem-Chinook","Chinook",1987,544,568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.0431721718652088
"9015","Salmon River Upper Mainstem-Chinook","Chinook",1988,633,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.100609912899229
"9016","Salmon River Upper Mainstem-Chinook","Chinook",1989,534,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.820810324816036
"9017","Salmon River Upper Mainstem-Chinook","Chinook",1990,633,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-1.98456230348959
"9018","Salmon River Upper Mainstem-Chinook","Chinook",1991,287,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-1.27745558108574
"9019","Salmon River Upper Mainstem-Chinook","Chinook",1992,185,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.145182009844498
"9020","Salmon River Upper Mainstem-Chinook","Chinook",1993,501,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.990859427371664
"9021","Salmon River Upper Mainstem-Chinook","Chinook",1994,94,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.0215062052209636
"9022","Salmon River Upper Mainstem-Chinook","Chinook",1995,30,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,2.02375263581925
"9023","Salmon River Upper Mainstem-Chinook","Chinook",1996,86,727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,2.13457918128001
"9024","Salmon River Upper Mainstem-Chinook","Chinook",1997,134,2222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,2.80832317024866
"9025","Salmon River Upper Mainstem-Chinook","Chinook",1998,80,2311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,3.3634089756005
"9026","Salmon River Upper Mainstem-Chinook","Chinook",1999,156,418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.985625425275219
"9027","Salmon River Upper Mainstem-Chinook","Chinook",2000,597,1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.769704889546585
"9028","Salmon River Upper Mainstem-Chinook","Chinook",2001,1535,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.985399943306558
"9029","Salmon River Upper Mainstem-Chinook","Chinook",2002,1740,669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.955856332080346
"9030","Salmon River Upper Mainstem-Chinook","Chinook",2003,1040,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-1.2299482907292
"9031","Salmon River Upper Mainstem-Chinook","Chinook",2004,987,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,-0.0648763019210564
"9032","Salmon River Upper Mainstem-Chinook","Chinook",2005,614,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.373471204432867
"9033","Salmon River Upper Mainstem-Chinook","Chinook",2006,441,1322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,1.09785614496479
"9034","Salmon River Upper Mainstem-Chinook","Chinook",2007,343,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.906328739145407
"9035","Salmon River Upper Mainstem-Chinook","Chinook",2008,888,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,0.228534399949086
"9036","Secesh River-Chinook","Chinook",1957,1158,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,0.638576090284948
"9037","Secesh River-Chinook","Chinook",1958,1108,3006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,0.998053703005691
"9038","Secesh River-Chinook","Chinook",1959,867,1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,0.591879265575479
"9039","Secesh River-Chinook","Chinook",1960,1759,1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,-0.0755521421165443
